"user_group","database","table","start_time","end_time","queries"
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 11:30:00","2026-01-23 12:00:00",3
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 12:00:00","2026-01-23 12:30:00",3
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 13:30:00","2026-01-23 14:00:00",8
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 14:00:00","2026-01-23 14:30:00",8
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 14:30:00","2026-01-23 15:00:00",3
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 15:00:00","2026-01-23 15:30:00",6
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 15:30:00","2026-01-23 16:00:00",10
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 16:00:00","2026-01-23 16:30:00",7
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 16:30:00","2026-01-23 17:00:00",5
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 17:00:00","2026-01-23 17:30:00",11
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 17:30:00","2026-01-23 18:00:00",9
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 18:00:00","2026-01-23 18:30:00",7
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 18:30:00","2026-01-23 19:00:00",9
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 19:00:00","2026-01-23 19:30:00",7
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 19:30:00","2026-01-23 20:00:00",8
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 20:00:00","2026-01-23 20:30:00",11
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 20:30:00","2026-01-23 21:00:00",9
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 21:00:00","2026-01-23 21:30:00",5
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 21:30:00","2026-01-23 22:00:00",10
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 22:00:00","2026-01-23 22:30:00",10
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 22:30:00","2026-01-23 23:00:00",10
"__NON_HUMAN__","business","business.icmp_log","2026-01-23 23:30:00","2026-01-24 00:00:00",8
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 00:00:00","2026-01-24 00:30:00",6
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 00:30:00","2026-01-24 01:00:00",3
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 01:00:00","2026-01-24 01:30:00",8
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 01:30:00","2026-01-24 02:00:00",7
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 02:00:00","2026-01-24 02:30:00",3
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 02:30:00","2026-01-24 03:00:00",4
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 03:00:00","2026-01-24 03:30:00",8
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 03:30:00","2026-01-24 04:00:00",8
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 04:00:00","2026-01-24 04:30:00",8
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 04:30:00","2026-01-24 05:00:00",6
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 05:00:00","2026-01-24 05:30:00",7
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 05:30:00","2026-01-24 06:00:00",9
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 06:00:00","2026-01-24 06:30:00",10
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 06:30:00","2026-01-24 07:00:00",5
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 07:00:00","2026-01-24 07:30:00",5
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 07:30:00","2026-01-24 08:00:00",4
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 08:00:00","2026-01-24 08:30:00",4
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 08:30:00","2026-01-24 09:00:00",3
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 09:00:00","2026-01-24 09:30:00",7
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 09:30:00","2026-01-24 10:00:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 11:00:00","2026-01-24 11:30:00",3
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 12:30:00","2026-01-24 13:00:00",2
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 13:00:00","2026-01-24 13:30:00",4
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 14:30:00","2026-01-24 15:00:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 15:00:00","2026-01-24 15:30:00",5
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 15:30:00","2026-01-24 16:00:00",5
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 17:30:00","2026-01-24 18:00:00",4
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 18:00:00","2026-01-24 18:30:00",6
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 18:30:00","2026-01-24 19:00:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 19:30:00","2026-01-24 20:00:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 20:00:00","2026-01-24 20:30:00",4
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 20:30:00","2026-01-24 21:00:00",2
"__NON_HUMAN__","business","business.icmp_log","2026-01-24 22:30:00","2026-01-24 23:00:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 01:00:00","2026-01-25 01:30:00",4
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 01:30:00","2026-01-25 02:00:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 03:00:00","2026-01-25 03:30:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 03:30:00","2026-01-25 04:00:00",2
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 04:00:00","2026-01-25 04:30:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 04:30:00","2026-01-25 05:00:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 05:30:00","2026-01-25 06:00:00",2
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 06:00:00","2026-01-25 06:30:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 06:30:00","2026-01-25 07:00:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 07:00:00","2026-01-25 07:30:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 07:30:00","2026-01-25 08:00:00",2
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 08:00:00","2026-01-25 08:30:00",4
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 08:30:00","2026-01-25 09:00:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 09:00:00","2026-01-25 09:30:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 09:30:00","2026-01-25 10:00:00",3
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 10:00:00","2026-01-25 10:30:00",5
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 10:30:00","2026-01-25 11:00:00",6
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 11:00:00","2026-01-25 11:30:00",6
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 11:30:00","2026-01-25 12:00:00",6
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 12:00:00","2026-01-25 12:30:00",7
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 12:30:00","2026-01-25 13:00:00",7
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 13:00:00","2026-01-25 13:30:00",6
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 13:30:00","2026-01-25 14:00:00",4
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 14:00:00","2026-01-25 14:30:00",5
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 14:30:00","2026-01-25 15:00:00",9
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 15:00:00","2026-01-25 15:30:00",3
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 15:30:00","2026-01-25 16:00:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 16:00:00","2026-01-25 16:30:00",2
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 16:30:00","2026-01-25 17:00:00",4
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 17:00:00","2026-01-25 17:30:00",3
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 17:30:00","2026-01-25 18:00:00",3
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 18:00:00","2026-01-25 18:30:00",2
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 19:00:00","2026-01-25 19:30:00",4
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 19:30:00","2026-01-25 20:00:00",4
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 20:00:00","2026-01-25 20:30:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 21:00:00","2026-01-25 21:30:00",3
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 21:30:00","2026-01-25 22:00:00",2
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 22:30:00","2026-01-25 23:00:00",3
"__NON_HUMAN__","business","business.icmp_log","2026-01-25 23:30:00","2026-01-26 00:00:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 00:00:00","2026-01-26 00:30:00",2
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 00:30:00","2026-01-26 01:00:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 01:00:00","2026-01-26 01:30:00",4
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 01:30:00","2026-01-26 02:00:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 02:00:00","2026-01-26 02:30:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 02:30:00","2026-01-26 03:00:00",2
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 03:30:00","2026-01-26 04:00:00",2
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 04:30:00","2026-01-26 05:00:00",2
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 05:00:00","2026-01-26 05:30:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 05:30:00","2026-01-26 06:00:00",3
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 06:00:00","2026-01-26 06:30:00",2
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 06:30:00","2026-01-26 07:00:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 07:00:00","2026-01-26 07:30:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 07:30:00","2026-01-26 08:00:00",2
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 08:00:00","2026-01-26 08:30:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 08:30:00","2026-01-26 09:00:00",1
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 09:30:00","2026-01-26 10:00:00",2
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 10:00:00","2026-01-26 10:30:00",6
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 10:30:00","2026-01-26 11:00:00",6
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 11:00:00","2026-01-26 11:30:00",6
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 11:30:00","2026-01-26 12:00:00",7
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 12:00:00","2026-01-26 12:30:00",7
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 12:30:00","2026-01-26 13:00:00",8
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 13:00:00","2026-01-26 13:30:00",6
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 13:30:00","2026-01-26 14:00:00",9
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 14:00:00","2026-01-26 14:30:00",8
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 14:30:00","2026-01-26 15:00:00",9
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 15:00:00","2026-01-26 15:30:00",9
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 15:30:00","2026-01-26 16:00:00",8
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 16:00:00","2026-01-26 16:30:00",4
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 16:30:00","2026-01-26 17:00:00",3
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 17:00:00","2026-01-26 17:30:00",7
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 17:30:00","2026-01-26 18:00:00",5
"__NON_HUMAN__","business","business.icmp_log","2026-01-26 18:00:00","2026-01-26 18:30:00",1
"__NON_HUMAN__","business","business.imap_log","2026-01-20 01:00:00","2026-01-20 01:30:00",3
"__NON_HUMAN__","business","business.imap_log","2026-01-20 01:30:00","2026-01-20 02:00:00",1
"__NON_HUMAN__","business","business.imap_log","2026-01-21 01:00:00","2026-01-21 01:30:00",3
"__NON_HUMAN__","business","business.imap_log","2026-01-21 01:30:00","2026-01-21 02:00:00",1
"__NON_HUMAN__","business","business.imap_log","2026-01-22 01:00:00","2026-01-22 01:30:00",3
"__NON_HUMAN__","business","business.imap_log","2026-01-22 04:30:00","2026-01-22 05:00:00",15
"__NON_HUMAN__","business","business.imap_log","2026-01-22 09:00:00","2026-01-22 09:30:00",15
"__NON_HUMAN__","business","business.imap_log","2026-01-22 10:30:00","2026-01-22 11:00:00",1
"__NON_HUMAN__","business","business.imap_log","2026-01-23 01:00:00","2026-01-23 01:30:00",3
"__NON_HUMAN__","business","business.imap_log","2026-01-23 01:30:00","2026-01-23 02:00:00",1
"__NON_HUMAN__","business","business.imap_log","2026-01-24 01:00:00","2026-01-24 01:30:00",3
"__NON_HUMAN__","business","business.imap_log","2026-01-24 01:30:00","2026-01-24 02:00:00",1
"__NON_HUMAN__","business","business.imap_log","2026-01-25 01:00:00","2026-01-25 01:30:00",3
"__NON_HUMAN__","business","business.imap_log","2026-01-25 01:30:00","2026-01-25 02:00:00",1
"__NON_HUMAN__","business","business.imap_log","2026-01-26 01:00:00","2026-01-26 01:30:00",3
"__NON_HUMAN__","business","business.imap_log","2026-01-26 01:30:00","2026-01-26 02:00:00",1
"__NON_HUMAN__","business","business.imap_login_log","2026-01-20 01:00:00","2026-01-20 01:30:00",3
"__NON_HUMAN__","business","business.imap_login_log","2026-01-20 01:30:00","2026-01-20 02:00:00",1
"__NON_HUMAN__","business","business.imap_login_log","2026-01-20 23:00:00","2026-01-20 23:30:00",1
"__NON_HUMAN__","business","business.imap_login_log","2026-01-21 01:00:00","2026-01-21 01:30:00",3
"__NON_HUMAN__","business","business.imap_login_log","2026-01-21 01:30:00","2026-01-21 02:00:00",1
"__NON_HUMAN__","business","business.imap_login_log","2026-01-21 23:00:00","2026-01-21 23:30:00",1
"__NON_HUMAN__","business","business.imap_login_log","2026-01-22 01:00:00","2026-01-22 01:30:00",3
"__NON_HUMAN__","business","business.imap_login_log","2026-01-22 02:00:00","2026-01-22 02:30:00",15
"__NON_HUMAN__","business","business.imap_login_log","2026-01-22 06:30:00","2026-01-22 07:00:00",15
"__NON_HUMAN__","business","business.imap_login_log","2026-01-22 10:30:00","2026-01-22 11:00:00",1
"__NON_HUMAN__","business","business.imap_login_log","2026-01-22 23:00:00","2026-01-22 23:30:00",1
"__NON_HUMAN__","business","business.imap_login_log","2026-01-23 01:00:00","2026-01-23 01:30:00",3
"__NON_HUMAN__","business","business.imap_login_log","2026-01-23 01:30:00","2026-01-23 02:00:00",1
"__NON_HUMAN__","business","business.imap_login_log","2026-01-23 23:00:00","2026-01-23 23:30:00",1
"__NON_HUMAN__","business","business.imap_login_log","2026-01-24 01:00:00","2026-01-24 01:30:00",3
"__NON_HUMAN__","business","business.imap_login_log","2026-01-24 01:30:00","2026-01-24 02:00:00",1
"__NON_HUMAN__","business","business.imap_login_log","2026-01-24 23:00:00","2026-01-24 23:30:00",1
"__NON_HUMAN__","business","business.imap_login_log","2026-01-25 01:00:00","2026-01-25 01:30:00",3
"__NON_HUMAN__","business","business.imap_login_log","2026-01-25 01:30:00","2026-01-25 02:00:00",1
"__NON_HUMAN__","business","business.imap_login_log","2026-01-25 23:00:00","2026-01-25 23:30:00",1
"__NON_HUMAN__","business","business.imap_login_log","2026-01-26 01:00:00","2026-01-26 01:30:00",3
"__NON_HUMAN__","business","business.imap_login_log","2026-01-26 01:30:00","2026-01-26 02:00:00",1
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 00:00:00","2026-01-20 00:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 00:30:00","2026-01-20 01:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 01:00:00","2026-01-20 01:30:00",8
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 01:30:00","2026-01-20 02:00:00",8
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 02:00:00","2026-01-20 02:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 02:30:00","2026-01-20 03:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 03:00:00","2026-01-20 03:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 03:30:00","2026-01-20 04:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 04:00:00","2026-01-20 04:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 04:30:00","2026-01-20 05:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 05:00:00","2026-01-20 05:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 05:30:00","2026-01-20 06:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 06:00:00","2026-01-20 06:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 06:30:00","2026-01-20 07:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 07:00:00","2026-01-20 07:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 07:30:00","2026-01-20 08:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 08:00:00","2026-01-20 08:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 08:30:00","2026-01-20 09:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 09:00:00","2026-01-20 09:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 09:30:00","2026-01-20 10:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 10:00:00","2026-01-20 10:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 10:30:00","2026-01-20 11:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 11:00:00","2026-01-20 11:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 11:30:00","2026-01-20 12:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 12:00:00","2026-01-20 12:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 12:30:00","2026-01-20 13:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 13:00:00","2026-01-20 13:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 13:30:00","2026-01-20 14:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 14:00:00","2026-01-20 14:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 14:30:00","2026-01-20 15:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 15:00:00","2026-01-20 15:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 15:30:00","2026-01-20 16:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 16:00:00","2026-01-20 16:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 16:30:00","2026-01-20 17:00:00",7
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 17:00:00","2026-01-20 17:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 17:30:00","2026-01-20 18:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 18:00:00","2026-01-20 18:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 18:30:00","2026-01-20 19:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 19:00:00","2026-01-20 19:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 19:30:00","2026-01-20 20:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 20:00:00","2026-01-20 20:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 20:30:00","2026-01-20 21:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 21:00:00","2026-01-20 21:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 21:30:00","2026-01-20 22:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 22:00:00","2026-01-20 22:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 22:30:00","2026-01-20 23:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 23:00:00","2026-01-20 23:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-20 23:30:00","2026-01-21 00:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 00:00:00","2026-01-21 00:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 00:30:00","2026-01-21 01:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 01:00:00","2026-01-21 01:30:00",8
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 01:30:00","2026-01-21 02:00:00",8
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 02:00:00","2026-01-21 02:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 02:30:00","2026-01-21 03:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 03:00:00","2026-01-21 03:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 03:30:00","2026-01-21 04:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 04:00:00","2026-01-21 04:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 04:30:00","2026-01-21 05:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 05:00:00","2026-01-21 05:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 05:30:00","2026-01-21 06:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 06:00:00","2026-01-21 06:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 06:30:00","2026-01-21 07:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 07:00:00","2026-01-21 07:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 07:30:00","2026-01-21 08:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 08:00:00","2026-01-21 08:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 08:30:00","2026-01-21 09:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 09:00:00","2026-01-21 09:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 09:30:00","2026-01-21 10:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 10:00:00","2026-01-21 10:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 10:30:00","2026-01-21 11:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 11:00:00","2026-01-21 11:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 11:30:00","2026-01-21 12:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 12:00:00","2026-01-21 12:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 12:30:00","2026-01-21 13:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 13:00:00","2026-01-21 13:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 13:30:00","2026-01-21 14:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 14:00:00","2026-01-21 14:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 14:30:00","2026-01-21 15:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 15:00:00","2026-01-21 15:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 15:30:00","2026-01-21 16:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 16:00:00","2026-01-21 16:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 16:30:00","2026-01-21 17:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 17:00:00","2026-01-21 17:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 17:30:00","2026-01-21 18:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 18:00:00","2026-01-21 18:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 18:30:00","2026-01-21 19:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 19:00:00","2026-01-21 19:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 19:30:00","2026-01-21 20:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 20:00:00","2026-01-21 20:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 20:30:00","2026-01-21 21:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 21:00:00","2026-01-21 21:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 21:30:00","2026-01-21 22:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 22:00:00","2026-01-21 22:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 22:30:00","2026-01-21 23:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 23:00:00","2026-01-21 23:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-21 23:30:00","2026-01-22 00:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-22 00:00:00","2026-01-22 00:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-22 00:30:00","2026-01-22 01:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-22 01:00:00","2026-01-22 01:30:00",8
"__NON_HUMAN__","business","business.ioa_log","2026-01-22 01:30:00","2026-01-22 02:00:00",7
"__NON_HUMAN__","business","business.ioa_log","2026-01-22 02:00:00","2026-01-22 02:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-22 02:30:00","2026-01-22 03:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-22 03:00:00","2026-01-22 03:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-22 03:30:00","2026-01-22 04:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-22 04:00:00","2026-01-22 04:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-22 04:30:00","2026-01-22 05:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-22 05:00:00","2026-01-22 05:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-22 05:30:00","2026-01-22 06:00:00",7
"__NON_HUMAN__","business","business.ioa_log","2026-01-22 06:00:00","2026-01-22 06:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-22 06:30:00","2026-01-22 07:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-22 07:00:00","2026-01-22 07:30:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-22 07:30:00","2026-01-22 08:00:00",6
"__NON_HUMAN__","business","business.ioa_log","2026-01-22 08:00:00","2026-01-22 08:30:00",6
